GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36081097204,36081097204,"Census Tract 972.04, Queens County, New York",1107,70,303,109,804,118
1400000US36081097300,36081097300,"Census Tract 973, Queens County, New York",708,44,662,54,46,39
1400000US36081098100,36081098100,"Census Tract 981, Queens County, New York",795,51,640,70,155,49
1400000US36081098700,36081098700,"Census Tract 987, Queens County, New York",910,58,697,66,213,62
1400000US36081099100,36081099100,"Census Tract 991, Queens County, New York",2766,152,2299,168,467,142
1400000US36081099200,36081099200,"Census Tract 992, Queens County, New York",1297,90,328,86,969,121
1400000US36081099701,36081099701,"Census Tract 997.01, Queens County, New York",1177,82,933,83,244,89
1400000US36081099703,36081099703,"Census Tract 997.03, Queens County, New York",1809,115,1132,153,677,131
1400000US36081099704,36081099704,"Census Tract 997.04, Queens County, New York",3644,179,2409,217,1235,229
1400000US36081099705,36081099705,"Census Tract 997.05, Queens County, New York",1044,84,730,125,314,103
1400000US36081099801,36081099801,"Census Tract 998.01, Queens County, New York",2243,196,625,160,1618,216
1400000US36081099802,36081099802,"Census Tract 998.02, Queens County, New York",2649,149,225,160,2424,195
1400000US36081099900,36081099900,"Census Tract 999, Queens County, New York",0,11,0,11,0,11
1400000US36081100801,36081100801,"Census Tract 1008.01, Queens County, New York",608,55,415,78,193,80
1400000US36081100802,36081100802,"Census Tract 1008.02, Queens County, New York",2469,98,1197,208,1272,215
1400000US36081101001,36081101001,"Census Tract 1010.01, Queens County, New York",3223,196,480,139,2743,218
1400000US36081101002,36081101002,"Census Tract 1010.02, Queens County, New York",1560,121,434,93,1126,136
1400000US36081101700,36081101700,"Census Tract 1017, Queens County, New York",2464,96,2028,171,436,180
1400000US36081102900,36081102900,"Census Tract 1029, Queens County, New York",1318,74,784,99,534,119
1400000US36081103201,36081103201,"Census Tract 1032.01, Queens County, New York",1980,130,393,110,1587,159
1400000US36081103202,36081103202,"Census Tract 1032.02, Queens County, New York",1832,94,522,113,1310,135
1400000US36081103300,36081103300,"Census Tract 1033, Queens County, New York",1429,101,1002,122,427,102
1400000US36081103900,36081103900,"Census Tract 1039, Queens County, New York",2107,148,1200,173,907,189
1400000US36081104700,36081104700,"Census Tract 1047, Queens County, New York",2518,170,1583,254,935,274
1400000US36081105900,36081105900,"Census Tract 1059, Queens County, New York",1277,71,1064,107,213,91
1400000US36081107201,36081107201,"Census Tract 1072.01, Queens County, New York",838,83,670,80,168,56
1400000US36081107202,36081107202,"Census Tract 1072.02, Queens County, New York",0,11,0,11,0,11
1400000US36081108500,36081108500,"Census Tract 1085, Queens County, New York",951,51,612,81,339,79
1400000US36081109300,36081109300,"Census Tract 1093, Queens County, New York",1062,54,943,68,119,63
1400000US36081109700,36081109700,"Census Tract 1097, Queens County, New York",635,51,449,67,186,64
1400000US36081109900,36081109900,"Census Tract 1099, Queens County, New York",1217,55,972,94,245,95
1400000US36081111300,36081111300,"Census Tract 1113, Queens County, New York",834,51,591,75,243,77
1400000US36081112300,36081112300,"Census Tract 1123, Queens County, New York",789,66,249,52,540,67
1400000US36081112900,36081112900,"Census Tract 1129, Queens County, New York",886,57,515,67,371,73
1400000US36081113300,36081113300,"Census Tract 1133, Queens County, New York",613,39,467,58,146,49
1400000US36081113900,36081113900,"Census Tract 1139, Queens County, New York",1406,97,630,106,776,115
1400000US36081114100,36081114100,"Census Tract 1141, Queens County, New York",829,47,710,57,119,53
1400000US36081114700,36081114700,"Census Tract 1147, Queens County, New York",610,37,517,59,93,49
1400000US36081115100,36081115100,"Census Tract 1151, Queens County, New York",361,32,311,31,50,21
1400000US36081115500,36081115500,"Census Tract 1155, Queens County, New York",693,55,367,70,326,68
1400000US36081115700,36081115700,"Census Tract 1157, Queens County, New York",1218,70,693,114,525,118
1400000US36081115900,36081115900,"Census Tract 1159, Queens County, New York",1374,80,433,105,941,115
1400000US36081116100,36081116100,"Census Tract 1161, Queens County, New York",1478,98,574,117,904,141
1400000US36081116300,36081116300,"Census Tract 1163, Queens County, New York",2769,107,317,105,2452,130
1400000US36081116700,36081116700,"Census Tract 1167, Queens County, New York",591,59,151,44,440,63
1400000US36081117100,36081117100,"Census Tract 1171, Queens County, New York",964,66,295,72,669,87
1400000US36081117500,36081117500,"Census Tract 1175, Queens County, New York",1892,137,966,140,926,163
1400000US36081118100,36081118100,"Census Tract 1181, Queens County, New York",559,66,199,42,360,60
1400000US36081118500,36081118500,"Census Tract 1185, Queens County, New York",672,49,193,46,479,63
1400000US36081118700,36081118700,"Census Tract 1187, Queens County, New York",752,59,318,65,434,74
1400000US36081118900,36081118900,"Census Tract 1189, Queens County, New York",703,41,368,66,335,67
1400000US36081119100,36081119100,"Census Tract 1191, Queens County, New York",1004,74,250,78,754,94
1400000US36081119300,36081119300,"Census Tract 1193, Queens County, New York",701,53,322,61,379,71
1400000US36081119500,36081119500,"Census Tract 1195, Queens County, New York",424,37,292,40,132,47
1400000US36081119900,36081119900,"Census Tract 1199, Queens County, New York",485,50,354,56,131,54
1400000US36081120100,36081120100,"Census Tract 1201, Queens County, New York",467,44,213,55,254,54
1400000US36081120300,36081120300,"Census Tract 1203, Queens County, New York",476,51,347,65,129,54
1400000US36081120500,36081120500,"Census Tract 1205, Queens County, New York",972,66,298,88,674,99
1400000US36081120700,36081120700,"Census Tract 1207, Queens County, New York",865,57,552,81,313,79
1400000US36081121100,36081121100,"Census Tract 1211, Queens County, New York",0,11,0,11,0,11
1400000US36081121500,36081121500,"Census Tract 1215, Queens County, New York",1238,90,715,103,523,115
1400000US36081122300,36081122300,"Census Tract 1223, Queens County, New York",1140,82,722,101,418,111
1400000US36081122701,36081122701,"Census Tract 1227.01, Queens County, New York",4422,215,1694,359,2728,356
1400000US36081122702,36081122702,"Census Tract 1227.02, Queens County, New York",2889,70,270,112,2619,124
1400000US36081124100,36081124100,"Census Tract 1241, Queens County, New York",1110,103,858,98,252,82
1400000US36081124700,36081124700,"Census Tract 1247, Queens County, New York",1165,48,1007,82,158,79
1400000US36081125700,36081125700,"Census Tract 1257, Queens County, New York",926,76,576,81,350,89
1400000US36081126500,36081126500,"Census Tract 1265, Queens County, New York",530,52,282,59,248,60
1400000US36081126700,36081126700,"Census Tract 1267, Queens County, New York",677,48,462,59,215,54
1400000US36081127700,36081127700,"Census Tract 1277, Queens County, New York",1070,75,913,110,157,83
1400000US36081128300,36081128300,"Census Tract 1283, Queens County, New York",25,12,21,11,4,6
1400000US36081129102,36081129102,"Census Tract 1291.02, Queens County, New York",1205,52,1129,65,76,45
1400000US36081129103,36081129103,"Census Tract 1291.03, Queens County, New York",1910,90,1537,130,373,85
1400000US36081129104,36081129104,"Census Tract 1291.04, Queens County, New York",1884,73,1624,112,260,94
1400000US36081130100,36081130100,"Census Tract 1301, Queens County, New York",1523,73,1162,126,361,109
1400000US36081133300,36081133300,"Census Tract 1333, Queens County, New York",1245,85,883,95,362,101
1400000US36081133900,36081133900,"Census Tract 1339, Queens County, New York",402,38,354,48,48,35
1400000US36081134100,36081134100,"Census Tract 1341, Queens County, New York",1066,53,790,104,276,90
1400000US36081134700,36081134700,"Census Tract 1347, Queens County, New York",3836,119,690,163,3146,200
1400000US36081136700,36081136700,"Census Tract 1367, Queens County, New York",2342,144,1699,189,643,190
1400000US36081137700,36081137700,"Census Tract 1377, Queens County, New York",2329,82,1112,158,1217,158
1400000US36081138501,36081138501,"Census Tract 1385.01, Queens County, New York",1422,82,773,110,649,107
1400000US36081138502,36081138502,"Census Tract 1385.02, Queens County, New York",0,11,0,11,0,11
1400000US36081139900,36081139900,"Census Tract 1399, Queens County, New York",535,41,525,41,10,11
1400000US36081140300,36081140300,"Census Tract 1403, Queens County, New York",810,38,639,65,171,61
1400000US36081140901,36081140901,"Census Tract 1409.01, Queens County, New York",314,11,285,21,29,19
1400000US36081140902,36081140902,"Census Tract 1409.02, Queens County, New York",889,35,724,78,165,72
1400000US36081141700,36081141700,"Census Tract 1417, Queens County, New York",1530,66,1278,89,252,81
1400000US36081142900,36081142900,"Census Tract 1429, Queens County, New York",1202,76,806,105,396,108
1400000US36081143500,36081143500,"Census Tract 1435, Queens County, New York",707,52,584,69,123,54
1400000US36081144100,36081144100,"Census Tract 1441, Queens County, New York",1202,48,917,103,285,101
1400000US36081144700,36081144700,"Census Tract 1447, Queens County, New York",944,72,600,105,344,90
1400000US36081145101,36081145101,"Census Tract 1451.01, Queens County, New York",522,15,415,52,107,49
1400000US36081145102,36081145102,"Census Tract 1451.02, Queens County, New York",771,55,520,58,251,55
1400000US36081145900,36081145900,"Census Tract 1459, Queens County, New York",937,60,656,74,281,79
1400000US36081146300,36081146300,"Census Tract 1463, Queens County, New York",957,63,513,109,444,101
1400000US36081146700,36081146700,"Census Tract 1467, Queens County, New York",1328,73,350,90,978,105
1400000US36081147100,36081147100,"Census Tract 1471, Queens County, New York",1296,63,690,86,606,88
1400000US36081147900,36081147900,"Census Tract 1479, Queens County, New York",1725,79,1035,123,690,124
1400000US36081148300,36081148300,"Census Tract 1483, Queens County, New York",970,81,813,75,157,68
1400000US36081150701,36081150701,"Census Tract 1507.01, Queens County, New York",1058,56,969,74,89,59
1400000US36081150702,36081150702,"Census Tract 1507.02, Queens County, New York",1223,78,935,105,288,97
1400000US36081152901,36081152901,"Census Tract 1529.01, Queens County, New York",2556,106,1854,187,702,176
1400000US36081152902,36081152902,"Census Tract 1529.02, Queens County, New York",2185,109,1838,164,347,130
1400000US36081155101,36081155101,"Census Tract 1551.01, Queens County, New York",1522,107,1398,120,124,68
1400000US36081155102,36081155102,"Census Tract 1551.02, Queens County, New York",3364,153,2222,249,1142,243
1400000US36081156700,36081156700,"Census Tract 1567, Queens County, New York",246,42,36,20,210,44
1400000US36081157101,36081157101,"Census Tract 1571.01, Queens County, New York",2480,105,2013,172,467,157
1400000US36081157102,36081157102,"Census Tract 1571.02, Queens County, New York",552,33,381,48,171,45
1400000US36081157901,36081157901,"Census Tract 1579.01, Queens County, New York",1699,78,1427,113,272,104
1400000US36081157902,36081157902,"Census Tract 1579.02, Queens County, New York",1089,69,1003,80,86,49
1400000US36081157903,36081157903,"Census Tract 1579.03, Queens County, New York",1264,100,1004,121,260,111
1400000US36081161700,36081161700,"Census Tract 1617, Queens County, New York",1482,62,1112,108,370,109
1400000US36081162100,36081162100,"Census Tract 1621, Queens County, New York",2035,111,1152,162,883,164
1400000US36081990100,36081990100,"Census Tract 9901, Queens County, New York",0,11,0,11,0,11
1400000US36085000300,36085000300,"Census Tract 3, Richmond County, New York",878,87,229,45,649,85
1400000US36085000600,36085000600,"Census Tract 6, Richmond County, New York",1109,99,526,109,583,110
1400000US36085000700,36085000700,"Census Tract 7, Richmond County, New York",2272,129,454,148,1818,171
1400000US36085000800,36085000800,"Census Tract 8, Richmond County, New York",2048,74,1331,155,717,153
1400000US36085000900,36085000900,"Census Tract 9, Richmond County, New York",628,81,193,59,435,87
1400000US36085001100,36085001100,"Census Tract 11, Richmond County, New York",1124,132,432,91,692,135
1400000US36085001700,36085001700,"Census Tract 17, Richmond County, New York",569,48,297,46,272,60
1400000US36085001800,36085001800,"Census Tract 18, Richmond County, New York",214,33,0,11,214,33
1400000US36085002001,36085002001,"Census Tract 20.01, Richmond County, New York",1088,54,684,85,404,83
1400000US36085002002,36085002002,"Census Tract 20.02, Richmond County, New York",1300,69,967,127,333,121
1400000US36085002100,36085002100,"Census Tract 21, Richmond County, New York",1273,148,605,130,668,175
1400000US36085002700,36085002700,"Census Tract 27, Richmond County, New York",517,52,121,50,396,67
1400000US36085002900,36085002900,"Census Tract 29, Richmond County, New York",1847,133,590,100,1257,169
1400000US36085003300,36085003300,"Census Tract 33, Richmond County, New York",1378,102,730,110,648,124
1400000US36085003600,36085003600,"Census Tract 36, Richmond County, New York",816,60,551,64,265,67
